comment_id,label,expression,sarcasm,target,group category,post_id,user_id,comment_time,like_num,comment_content,to_id
H-OXpZ44jTAHLXJB,CB,Explicit,No,Individual,,q9zojVegpAZD5ibh,H-tPig8SiCVRExmy,264.0,0.0,这女的挺下头的，我记得当年那个建筑学概论火了国民初恋，她就跳出来说自己不要的角色，讲的好像她演就一定能火一样,
7YkWsasipUGA2xtW,CB,Explicit,No,Group,Racism,RTQyLUlX1bbGeE4m,nLiYZc0U_mDPlQYV,1129.0,1.0,搞日本女人就爽了,
FUHZMDlgKm9wesQQ,Non-CB,,,,,yInCKJhuAkJbCtu9,Z5uIjO7JTg5rl4YV,755.0,1.0,都是宋朝的文人骚客，大官人看不得,
3cTi1TgzmP1pvJV0,Non-CB,,,,,gH3C4kC0omQuM5q6,vXveYQXDj_tnMLjs,346.0,22.0,不要让一部分垃圾坏了好心情，欢迎你来看看冰灯，体验体验东北的冬天,0g-6diA1kthehEfk
z_fGb8C9E8vd6G_X,CB,Implicit,Yes,Group,Racism,jw7KMzLq8qsvQuSd,y9eVZ7QVosSTQbsM,7231.0,0.0,最讨厌的国家：日美韩以印,
whJk5DkChW0_55_b,Non-CB,,,,,MGPGgPYFtUU9KgeM,q5OP1gODgvVCfi2j,25.0,0.0,掼蛋会不,
pm8bhGLscpSeZh-2,Non-CB,,,,,eHwrO2eDKV0eMUiz,LY59_qPwpklbxI3Y,41.0,0.0,正义需要大家维护,vWygEOzOVg-Tj-jQ
v-08l6UvJNpkecYb,CB,Explicit,No,Individual,,jSILFzlQqro0bqQN,0hWPRyDe12sI40Fx,1231.0,1.0,…奴性永存心中,
ALjfJswoQ_uydBr4,Non-CB,,,,,sqID7BBP1m3C7qAH,wt_MXDprCoFpSL60,375.0,0.0,坚持一件能让自己变好的事，的确不容易，打磨自己的过程，也总是充满艰难和迷茫，但只要你朝前走，即使失败，也是经历。,
SjGskfwDrbeyJaKH,Non-CB,,,,,NPiM-SdDrHjEMFDS,pPNPQHvEDmTsR79y,7.0,0.0,物价便宜，民风淳朴，特色的冰雪文化，欢迎各位来到黑龙江,
XCRKqfsBJcrzXh5M,CB,Explicit,No,Individual,,84ybgaFl2QwOiCRf,LjVYHBuWygqpjtvb,44.0,0.0,恶心 能不能去私,MzIH6bcSIXrmKS5b
azrEG-HVCoquYstW,Non-CB,,,,,j-l89jp1fty86JK1,3jbE6fp_3_rj2Q8f,154.0,0.0,对得起自己，对得起爱,
25iB1QPmHpaBi0_1,Non-CB,,,,,K_CCRdYJhPqfI_3x,X5oYItB0JbQ0aK10,287.0,0.0,也可能是我运气不好,-WajyjQXu7yHUOcB
3kovQa9S8s--WEZR,Non-CB,,,,,liFkRkoGMDfXbCy1,sgDtVWoQSCRiOP1w,247.0,1.0,现在很多企业不招女员工是因为女员工生孩子就要休假，工作时间会比别人少，企业不想要工作时间少的人。强制男性休假之后是个人就有可能因为生孩子休假，企业就干脆不会考虑这个因素，也就不会因为性别挑员工了，这是强制男性休假的作用,mABkjoi2kL5TP3yw
6RGNeq2TvSYVc7IP,Non-CB,,,,,t0z4Sx2vVFg9iyx0,CR-5mzQFNv_-zYRl,293.0,7.0,两广种枸杞就是吃叶的吧。基本就没看见枸杞结果,
ahonZo0yehvPHkSJ,CB,Explicit,No,Group,Racism,6Un707_rB_ebRDwg,mk5Kjr3w8qyqscDC,41062.0,0.0,臭不要脸的小日本子，无语了,
NfAhGIbmP_pzBqkt,Non-CB,,,,,qNwTMecIlTZG2lEO,cShWiAodqQd-Aqxh,67.0,0.0,家有贤妻真好,
2OJIs6OclJMontqJ,Non-CB,,,,,EiUgGFf2Gi9C7HEc,XVZyWgEBoWABU2SB,1059.0,0.0,卧槽48这是真棒子,
F8_D99qzRDjf23DE,Non-CB,,,,,osMFrpGXC-oJiCNf,769_j3onfQIOOZ4P,41.0,3.0,前面白衣服的姑娘笑得好开心，就是一脸吃瓜的表情,
0d-XvOYUcAhDsKUZ,CB,Explicit,No,Group,Racism,HRJbUWdEAEJg-kzV,FjjKzZwZEEJI5dyn,419.0,3.0,中国不欢迎,
kWNit454OgJAUf78,Non-CB,,,,,Z76F9a780iqkxZ7F,pLsmNogrUq66xeq4,1642.0,0.0,它是江铃端午祭，不是端午节,
jPYNNU6pjxoVHlKD,CB,Explicit,No,Individual,,EOJxqfRZf1Sh8Nz3,mnIkB6L5Y5vERYit,58.0,0.0,螳臂当车是吧,BrTlD3vc5iQgq_uL
AiuS92SazBCmbQ6G,Non-CB,,,,,0TGGOhSKY9KvVCwz,HvxlRrBi1d9AiwCx,104.0,0.0,后天才能走,
L6WgiP76oIiVHwJh,Non-CB,,,,,sMcLjghb-ELeZ5pF,IOZ9wgOkgw_6dDCw,1920.0,0.0,是这样的,
zsGu2Wwssfvyo9Vo,Non-CB,,,,,rQHgZv41wbxYXVj8,xrcNUPdOlJSBy835,29.0,0.0,快跑。。,
BeWhb8P4OrTPpa2n,Non-CB,,,,,XKhDB6CipbITTJYp,7dsnPvml9A5GilZR,21.0,4.0,今儿不是还有个自己网暴自己的逼停别人的车主。原贴找不到了，是不是回过神了自己删了。,
9K5GYF2e-mx2tG6E,Non-CB,,,,,fWZ8ZSeAeupufEqN,PbA7jumA5ZjpW2PX,28.0,175.0,我山东的，我们这儿是人多了分桌，男一桌，女人小孩一桌；绝大多数家庭都是女的炒菜，一盘菜炒少了，先紧着男方桌吃；带孩子的女人先看孩子，另一个人吃完了替她看孩子她再吃，男人就在那里抽烟喝酒吃菜吹牛皮；吃完了饭，女人收拾桌子，男人继续喝茶吹牛皮。（仅限于本人所见所闻，不包括其他地区）,
_JG975ZHO3FfUgEh,CB,Implicit,No,Group,Region,lV6GX8fpQTmNWhvH,bRm_JdcFrMK7yCr8,333.0,1.0,挂不得韩国胖子少，吃的都是没有油水的,
yZ13bBVOZBQClvtS,Non-CB,,,,,dF1UxegzPjmY0UJO,Ycu1kAhusul4x3-i,29.0,0.0,好美！,
9YP2EHKlVBs1S1L0,CB,Explicit,No,Individual,,VKgfDJhjyGAfYWic,juZKRv377l6CQfmT,1523.0,0.0,这是磕药了吧,
RLFyghyqahwFde0L,Non-CB,,,,,LdC38AiFSfEEg0nR,RNCi2QGEd8ijyKXX,115.0,0.0,再远再贵都回不然再待要跳楼了,
gV5rN7zHmbTKF4yl,Non-CB,,,,,URGvmTwrmjpokflU,zMZWIStf8BZsB23z,3031.0,16.0,敏感点长反思上的人是这样的，智力正常的人都会觉得这叫类比辅助理解,
Xd8svgo9YYP9DV-t,Non-CB,,,,,6dVR39IiOmoXqAFS,_6NmXTlXZuqoiE4Y,65.0,0.0,双11买酵萃洁面赠了我很多洁颜蜜小样,
6mQJUL65cuCAqLU3,Non-CB,,,,,S_emobS7Bp7Mw3eh,da3E-zm_QGkhCZD-,641.0,0.0,坚持初心，不畏流言蜚语，肖战你就是我想守护的，喜欢就是这么简单，余生我们陪你一起走，彼此保护，彼此鼓励。,
nrE9Jgs3-nizcAPw,CB,Explicit,No,Individual,,_c1qZjhdB6kMDQz2,ivlDhT7kxHQNwCYj,114.0,1.0,韩国人怎么就这么不要脸,
cXCXDcxi6exvt4xW,CB,Explicit,No,Individual,,AH1ODCkGgIBSynOG,dCuRp3a0germUZEw,261456.0,0.0,林有礼就出来说说，跑什么呀？,
P0ld-fse55Ga-rxa,Non-CB,,,,,EiUgGFf2Gi9C7HEc,veIGG5EBpuX5txy8,812.0,0.0,真棒子袭来,
qm9orWRk8eHFgCPE,Non-CB,,,,,3tFudzxGZakHZuXV,i7CM6YU_KygPBYWD,544.0,0.0,他有什么新处理方式啊他不就一个alps吗，况且经alps处理后的污水中氚仍然超标这可是东电官方文件写的又不是我说的。另外iaea上的数据是东电自己上传的好像，iaea这块什么情况我就不得而知了,QONOxW5jKullMDvI
M_EI7UehzTP_BjSd,Non-CB,,,,,V-DcczhgldfVTXQ2,G1fdNg0JOIdNMMAx,2566.0,0.0,我不破防 我有什么好破防的 别在评论区叫嚣啊 出来聊会吗,4hDeTpoZpwkbdgEz
H5ATEF-AGYPVMaKn,Non-CB,,,,,ZlSigcyO-LlY16pk,D1w2nmc75qAT0KWJ,49.0,7.0,我看你玩。录一段。等你,
HXOyb0am7aR1Cg59,Non-CB,,,,,WbmEoNnT5XqlJehX,r2DWheU_CftRjDIP,635.0,0.0,我其实是山西人,
BpsyIc7NUUGqrNnK,CB,Explicit,No,Individual,,1SFJ0MWsX6ozYEJv,YS2yKtDASTpBEVMd,2712.0,0.0,给国人摸黑必须道歉,
SW0quYobXtFVcZj-,Non-CB,,,,,Ff7ZNM_9BDHDghFV,DSMdG-mmgcXJ40zY,674.0,1.0,现在做保安的都是外地人，上海人几套房没人做保安了,
yGSQEfZoAoyCZqXQ,Non-CB,,,,,Gn4FFIAv29zph93X,bHeOkWhPs0e1CaRY,445.0,0.0,涂山璟99喜欢你的笑，喜欢听你的声音，你的一切，都让我如此着迷。,
mIN9i6s1-vUTwen-,Non-CB,,,,,6PjPNMYHKmlMSxUM,02AmulaacMXoCuBk,1793.0,0.0,不能侵犯他人，但也不能把她送到男子监狱去啊,wVNoAEd5dEikY_8n
Hvkp-woTJ-8zbY7M,CB,Explicit,No,Individual,,cQtyOEmutvlPqBNU,NdFbPvpm0z6EpPey,563.0,0.0,没有中国，韩国连泡菜都没得吃,
KZS-6LuoC8Zz81EE,Non-CB,,,,,ps8kWOuX9DezeTfA,4P6qeAFc0pOzeGBb,41918.0,0.0,爱情,
iKV7B3pU-Iz2XFS2,Non-CB,,,,,coDnCHZD5WsgqjaM,rqucb-6UOKlfncX5,245.0,0.0,哈哈哈哈甜甜的,
61SvvOJs10l-gcQE,Non-CB,,,,,BReVxo9XpGM1Li3F,y1jOhANXu01bWgJR,1387.0,0.0,以前的意林读者可都说白人多么有爱多么善良全世界收养孤儿呢,
XjJ-YObrcz-yQdkQ,Non-CB,,,,,Gn4FFIAv29zph93X,Gh2-Kr-dQ-VCrpaZ,291.0,0.0,涂山璟19 我确实尚有一份古人的情怀，盼望与你煮酒温茶，对饮梅间。,
09u8I9YzdAuDUyxY,Non-CB,,,,,GO3Z8m2HSGubsCoU,JtXn1zb4OVjrJae6,43026.0,6.0,网文标的甜宠有没有错？大家可以因为喜欢网文买实体书有没有问题？作者没有向读者群体预警有be结婚生子if线是不是？作品动物拟态不符合现实但是番外里要谈现实是吗？,
Qg0aGZl8K-j0G-Vj,CB,Explicit,No,Group,Racism,arjHrMcLf3q2AzYB,IXIXM1OGCkqNZXfE,778.0,0.0,烧了护照，无法遣返有很多,-vE22lZyUfe9yutY
s7rsUDAGhap6nI4s,Non-CB,,,,,wZ8ZC4Fr7DwGp5_9,26T9REE6RbQTVTbC,1904.0,1.0,活得自在开心就好！能搞两亩地种农作物更好！,
EH5VX3HXOTuEwWHn,Non-CB,,,,,sqID7BBP1m3C7qAH,q802o5Uu0amR_QGp,58.0,0.0,我希望你一直发光，而我永远为你热泪盈眶,
BuUtOjTmZyzUCuyE,Non-CB,,,,,rdF33g8w1ZkUrXIP,OvKFnFOyrHMjB28e,63.0,3.0,太可恶了,
OlElN7JSA9Dm5TJV,Non-CB,,,,,dwAx37NYSFoOOuIk,W5qDYmWRqi5Ooba1,92.0,0.0,你还评价上了,
pQXNNckgRXaIrkcz,Non-CB,,,,,1iOGWGQLswZnBKYv,tFRql_wfifcdHaVy,1498.0,0.0,的表态:谢谢您！友谊长存！,
3SoLi3DQDbxNJ9KU,Non-CB,,,,,Gggn4gdzfvQxJqIJ,tQxA45ppUzpVGNtd,33.0,0.0,没天理。,0twtrwWE2z7IhBu2
2-zrMlaw2dzu2mBU,Non-CB,,,,,VS_Ft4z4xchIRTZc,4p-ipSoZ30xbQYpZ,178.0,0.0,标题叫什么啊,sktSkGQtbSFcM6l0
zzsavEtMm6vf4m19,Non-CB,,,,,lWr_YMTrS9QmC0U_,xg1ZQsCF3shsUy_J,43.0,1.0,卧槽我昨晚也做梦了梦见考了165,0lVWa9wlULRdofpf
OkpRvT4BbuI3uMK8,Non-CB,,,,,LdC38AiFSfEEg0nR,qHTyHQByZ93Z69eu,58.0,0.0,不回,
o8iKU8wbaf9WyyHk,Non-CB,,,,,FY8I6Sq6JPh_iO7e,tDR-cnAox0ED8cTA,175.0,0.0,木有根则荣，根坏则枯;人有善则德，善尽则败。,
kuM1KExoDrWyu-XU,CB,Implicit,No,Group,Region,hsiwzY327ei5bWXw,bMjxi43dK8RwBXC8,37.0,17.0,还有威海,
_h96FW_eEglK1czK,Non-CB,,,,,TsqQBe-yzRLB_WUF,ZwXRyAC0f1jwppl5,71.0,1.0,从疫情三年开始就不喜欢上海了懂的都懂,
cL4JKMot8PCWL39m,CB,Explicit,No,Group,Racism,VKgfDJhjyGAfYWic,rpke0Y4C5j1qsu72,20142.0,0.0,活该被骂 直接击毙黑人 白人获奖一万美元,
WbSTJTfRbRs_izng,Non-CB,,,,,eESXfzGKOIjEo-WO,JdkgHy2hBrJ463Tw,1267.0,0.0,相由心生。。,
FxXg1DRZRWnfYXd_,Non-CB,,,,,yqmQJmXJePEts1b3,yGG7f_CAbdCIy1Ar,22.0,0.0,有机会一定尝尝,
_3TbBRQ7YJI9VSRR,Non-CB,,,,,NuGCNLWumv6dGEzB,X_iGOhMyDTZqaL4V,80.0,9.0,邓紫棋yyds,
zOlP8F8TF04o1NOk,Non-CB,,,,,84ybgaFl2QwOiCRf,uY3uuXkGRuI8yGcC,15.0,1.0,互联网上最好磕的一对,
Nnc47MgakjAxCKR0,Non-CB,,,,,ciEPxMp6u63meGSf,2Bp_Fj9qCN52Lbkg,876.0,0.0,恭喜恭喜，米奇，接着回家,
xCrf892hcrJ81-z9,CB,Explicit,No,Group,Racism,0Ifoc5prjQgZFE-J,bc79k1PXPnAjjvoU,2273.0,1.0,死黑鬼，跟动物一样,
ZDmscQ114JXFufkD,Non-CB,,,,,2TqRGgbheGg2wt2P,scRlUHcI6zRydYif,784.0,1.0,你怎么知道这么清楚的？难道你也有关系？打听到了内幕？,
LM_FwG_FH3dmVE59,CB,Explicit,No,Group,Region,_tfJYToZI_0p6SOM,zXCCv6B1Suyw8T-j,24.0,4.0,韩国人真的很吵，是那种挤到能单腿站着的公交车上上来两个韩国人就只能听到韩国人在说话的程度。,
0iigfYRKbeug5sMS,Non-CB,,,,,wjeu9FaS2BeVTeaD,wvWrlWBpPIrIrxbU,142.0,2.0,这是要说明什么问题，其实我没看明白截图表示什么意思，谁解释一下,
4vIM5a4qZ3-MQcXq,Non-CB,,,,,cfbMjN9NVNIhOepm,0ZeI40GqZn12F9yx,1385.0,0.0,刚才跟人对线对的 才看见是友军,gu7PTRpQTK6F7tbc
fW2NPahmcy-NzbnF,Non-CB,,,,,CKXjcs7hT7hoNA37,401O8zejA2Enp8DT,25.0,79.0,不羡慕包机，是羡慕全体献血。普通人上了手术台马上要麻醉了，突然发现贫血，备血不够，然后退回病房等一个星期的,
ZyzO_3GJxp3wvLy4,Non-CB,,,,,Uf_wsjRqA4pbsfaa,c2Oe7uvIHQpr-wNa,2393.0,1.0,我老公小时蛀牙，他爸爸用敌敌畏杀蚜虫,ZjfRwCoNtL59mp3O
iV0tLvqZMwQUh_5O,Non-CB,,,,,lZ1qL5GUSeA7zZ2v,Zj0iL35L5dTgnzCv,259617.0,0.0,惋惜,n5xzjATpqUlDmggt
QHCCAgGEIC1FuguO,Non-CB,,,,,sqID7BBP1m3C7qAH,G85u1XuGksIumeHj,42.0,0.0,无人做你的光芒，就自己照亮远方,
F_LX-xoIaFHTi-tj,Non-CB,,,,,3Y6Nr3mytCUmtd6j,t49M7kI2Aj7B7o37,11.0,0.0,看到我想去工作了,
QV8HvxgBA2pXg7o_,Non-CB,,,,,UYYKBAbQrno7_5XZ,mwXrpPoZ-1_D5xJ1,32.0,7.0,刚看到，wada你比我们会磕,
ZgbAa8GSQUrDxi4P,CB,Explicit,No,Individual,,zCUZmyUIYbge1Pjv,0aeUUf_2aDS3JI3x,80.0,7.0,后面那个沿着墙角走的妹子怎么象嗑药的？背景墙是上海？,
wptt2bfhUBkfdlzE,Non-CB,,,,,3tFudzxGZakHZuXV,c9DFa8ZomlPyMaeK,1121.0,0.0,懂你意思但是换点词,
smnegUz2ZCD5h6Ge,Non-CB,,,,,5tBcVo_stwBRScri,hShOHz0To-2Tt_4H,539.0,0.0,王上源咋怼球迷了？有没有清楚的说说呗,
BJhfmUIeB9e1511c,Non-CB,,,,,t6tNHbOWvIjmpsMN,kIHf9JFCHMvG361R,6.0,1.0,胖龙吗？,
TeyBNUXqEk0sdzfp,Non-CB,,,,,SHI4-vV1BQByE8pY,CLf3OuE39hDDjcrz,13.0,10.0,好可爱啊，啊啊啊啊啊,
QQ98ECaMjNLKAzkG,CB,Explicit,No,Group,Sexism,JroDGUyc7CsZE1Rp,MJgo69jgLvVSGUf4,1116.0,0.0,扶黑鬼那女的怕不是是个吧,
JfzD4rs66v2J5svy,Non-CB,,,,,edb6Sv27duW4Y-Jf,LesJbADRMxPB4RLA,68.0,9.0,人家不会留案底不在乎考公，咱的执法者也知道没啥把柄好拿捏，唉,
xi8pSHTV9VrVXx5b,CB,Implicit,Yes,Individual,,liFkRkoGMDfXbCy1,B09L5v17tCRxhMsF,4.0,4.0,以后不孕不育的员工更有职场优势吧,
RRcN7AvczcNogccX,Non-CB,,,,,7uJZ5Cw3rx9LBul5,mx_eWVfzVZIZIl48,14.0,0.0,有理,
ZMa1v2UsU1ZLEIIw,Non-CB,,,,,UA9533KzVgWRp5oF,TVCkE-7oWCn7peYh,1015.0,0.0,很简单啊，海南都是当年四野的掌权,
oToATN4Rm0oco4cN,Non-CB,,,,,lV6GX8fpQTmNWhvH,N4ml89BhFPhATH0d,2753.0,2.0,跟我一比吃的还挺好,
9PR6-BN4bEA88Zwv,CB,Explicit,No,Group,Racism,WCRcUW4K3QkdmbXG,pMhVPAQ4UuS6H077,1190.0,1.0,房价在降低，艾滋在提高。,
p_qWnM6Gy0r7Om7Q,Non-CB,,,,,cQtyOEmutvlPqBNU,7E2CGbFtRsGcMI-V,618.0,1.0,梦里,6q_jh9SsjBw0Lhvg
sro26D8M2fJcZMaE,Non-CB,,,,,IOS_YxtqjdExj2-q,4sbk3RUNaN2VMG16,6845.0,0.0,评论15字以上可以增加热度 希望事件可以得到公正处理 期待公平正义的到来，希望有公正的处理结果 正义不该被埋没，祖国的未来不该因刻板规则而受到摧残,
cJz0AwNqUrz0Ew9s,Non-CB,,,,,DMoQ6jfxrSbhctnh,1UwWGIqz5K3_yX0E,294.0,1.0,是的，全新闻里有这个女人写的开销，其实很正常,7QFEB74o_faqvW9A
rr7-rPoDRSLwh9aQ,Non-CB,,,,,liFkRkoGMDfXbCy1,8puBQ4Hee2qAdSox,8.0,0.0,放两年产假，看会不会多生,
RXnFtTCXRvcKgNSk,Non-CB,,,,,-8P4bITJBrV9gVYh,OJblmQWX79G2SyEM,320.0,1.0,可能都收钱的。,
XW0UKBg704qLuTDw,Non-CB,,,,,D-ICgNmeE9DQMp8r,d98cXhmgNkoL8rf1,77.0,7.0,保护性禁言,VLGFsNe895nuw6T3
qPe8H3Z-S6qLejl6,Non-CB,,,,,wuxCXZyN1Dz4zDSD,3rrpc6nMv-EJWnhE,3237.0,0.0,你是不知道偏远地区更黑更乱,
KrZ4art96z6-HFjR,Non-CB,,,,,kb8jo7hNWMushviL,boqhbTfW_vmjOljN,2.0,0.0,稍等 我发个微信问下王一博,
cgwq8tGCd1TSfhTu,CB,Explicit,No,Group,Region,_tfJYToZI_0p6SOM,P-bqwrcGwno4h_zP,659.0,0.0,西八男，小气又鸡贼,
vBjtDAZ98S22fZNa,Non-CB,,,,,bSLuVzl4U1WKUOoW,Q4GOmfaSYOAidTrX,47.0,21.0,这个分析我服，厉害了,
tgUIZqzGWFNAPWz2,Non-CB,,,,,tJfWER8q72ChrPb_,Yx1yTCT-yLJSj6q9,337.0,45.0,中国人在国外都乖乖的，外国人在中国都牛逼哄哄的，根源在那里？,
dgy-EmRPkOc02yNa,Non-CB,,,,,2J_pa5Ywr9s2uFSu,yplus_MQw64b8zSM,832.0,8.0,梦里有你，香甜无比；心里有你，充实无比；身边有你，幸福无比。 ​,
HjefFWsfKpNS9Y8l,CB,Explicit,No,Group,Region,q9zojVegpAZD5ibh,VxzRoVN3qIhpT-54,809.0,0.0,棒子是出了名的小偷，别到时候说咋国宝又是他们的了，真是无耻之徒,
m3J0tT8KPjsPJUwd,Non-CB,,,,,jfMMYGQurxobQd6_,IiSLEwfc5PFzz6eE,853.0,0.0,我也,nDM6THowTr-oqmWK
U099bw300EY96616,CB,Explicit,No,Individual,,Lh7bwJDLlanB1fPv,niqDNodvW2o2Ztzv,260658.0,4.0,言论不自由，平权无意义，话都不让说了还？,re1toaCPK9fPsSXr
MEIi90UJEUdjZIRS,Non-CB,,,,,wuxCXZyN1Dz4zDSD,m37GxYApFDT-gPwy,296.0,6.0,不同流，怎么能合污呢？根不正，所以这辈子是看不到希望。,
X5cPFP9DcBgzAILP,Non-CB,,,,,ZgK03lpqnsOxlryB,63b-C4Nb9BNNVWg3,68.0,0.0,田娜,
oarSzWOdFcie-czZ,Non-CB,,,,,XzvKTEzp1Qn9oqiA,HeQXEXk7q0hMTFv8,7.0,0.0,强烈推荐给小姐妹们,
OAbHVsvw8bG2aYaX,CB,Explicit,No,Group,Racism,ROU_bAzP0UKpu_LF,d-gphO0_nSqdh3ng,1170.0,2.0,种族歧视噢，哟西,
tS0-9lblj9bAqbDc,CB,Explicit,No,Individual,,noS4ccoFBr6TuwMs,6jko8jSozZ-ciOLN,223.0,0.0,蜂蜜洋肠,
Pb9gtlZk5xpmzkNz,CB,Explicit,No,Individual,,CW1os-k4jRs0JdjK,imzgrmfqFD2duIN8,675.0,1.0,让他滚,
jkSrpvKbTQMcPSEf,Non-CB,,,,,N4MHlXAzdkxva7Do,uX3lgoFECUG5AFbo,151.0,7.0,有没有可能是没有像东北一样落实好独生子女，所以享受不到红利，但是确实省内好学校少,
hxDXLpt9HwmLvDI1,Non-CB,,,,,QoL19dnmFyqfop5j,ZL61hBWF3WLFi_FA,649.0,0.0,这种怎么说呢 事不关己高高挂起，你当时造依玥黄谣的时候，团队的人很少有站出来为她说话的，所以大家都做个好人，谁做了坏事会有老天爷惩罚的，而不是当个键盘侠评论的有多难听，那些脏话啊还是少说 为自己积德吧,
a9v59-mp8VzSAGqP,Non-CB,,,,,WCRcUW4K3QkdmbXG,47Do4V2a36I5khJY,48.0,6.0,婚外情表示理解，生下来就太尴尬了。,
o4BsDKffJOXcCIkX,Non-CB,,,,,EJsIIhyjjaDUUu1n,g9U2V85HiMLUIrvu,148.0,0.0,一个冰淇淋20亿，也就mini花得起,
czq1ExwbtEpCC1ss,Non-CB,,,,,yjEjdA6YuW4yBf4W,k76QJhmqx00_HLvD,21.0,0.0,炎意3-17每一个日子都普通，除了遇见你的那一天,
QVFzdNEyiX2mdRsK,CB,Implicit,No,Group,LGBTQ,KX1oZUz5tpyHxG5w,SJFSGuW-YrCnVWrB,1482.0,1.0,卖hiv药物估计会发大财哈,
uwFCzIqER8WNB_9B,Non-CB,,,,,eESXfzGKOIjEo-WO,ukj01hRC19DMnG4Y,898.0,31.0,这个人说的没错，拖两年多不是问题，我的劳动官司，法院拖了我一年了，还没有判决，还不包括仲裁阶段……所以资本家的糖衣炮弹是可以让执法部门违法的……劳动者只能等，没有一点办法……,
66uR0awTwvr-dUfW,Non-CB,,,,,uYmbH8xuFJ3FXMlp,lseKNTwRh3xooZHH,7.0,7.0,微博刚被约谈，看效果如何吧,
EMaN0fGSzy7kfm9N,Non-CB,,,,,9fOf1dZxsFJRvoBS,O6Qxn3y9JJDt6Ld5,363.0,0.0,早都没有排片了………,
m5Rk2A_A32VWlK-9,Non-CB,,,,,pQpwXkgy1jFzFypc,HdjgZgL8_zrdJyi-,27.0,4.0,人在什么情况下脸才会红才会紫,EagQHDgh--XlxQ47
h6onO6gSWC-HEQh1,CB,Explicit,No,Group,Racism,HRJbUWdEAEJg-kzV,sIevfsFIV9RICvJC,11040.0,0.0,不能让这些没进化完的低素质的黑东西混到中国，尽干坏事，会给我们的社会带来很多麻烦！,
2nyRIJBh7W0-pc5_,Non-CB,,,,,weOkmekLM52O0IKQ,6BtosGxBpmBiu3Wb,311.0,0.0,人人存善念，并能日行一善，则个人、家庭、社会一定安乐祥和。这世上，有时笑笑人家，有时给别人笑笑自己，放轻松，给自己快乐，也给别人快乐。同学丢一张纸屑—那是制造恶业；我们捡起一张纸屑—这是累积善业。,
tChn3R_ZZgOMMwNZ,Non-CB,,,,,5Zkp8uNehnzL8_eC,uO48wMyrJ87cklRt,207.0,1.0,哈哈哈哈，看来正常女孩还是占大多数,
xIuVblkycAGLC3IQ,Non-CB,,,,,LGiatpOoNrK5bY3i,N0pde0AjFPrIW2nH,554.0,3.0,不可以开枪，都是自己人,
cydgt0-7E3pmNYEk,Non-CB,,,,,LI42riYo8HJRSRT9,-ThwUTEdO4rSxOGU,53.0,0.0,一定要积极传播反对邪教知识，引领人们正确走向科学,
7YkeoI46zo5tTene,Non-CB,,,,,xst_9HrWFMkJk0Je,sNJfYLqwJ6njQzdt,7176.0,0.0,这是雪糕？我看着是吃化妆品。,
uZFlqkeXZCEMRKva,Non-CB,,,,,i47hsd-gat7Y6Ray,6BIHkGE7RJajyGPn,44.0,1.0,我去年种了三株辣椒居然熬过了冬天 现在又慢慢开始长新叶子开花挂果了,
pCqqbVmPOPn53Rrw,CB,Explicit,Yes,Group,LGBTQ,gGfmRphNYVvZR8Lx,aq9_14qQNJNZCnIP,140.0,0.0,让同性和变性，大麻枪支在美国形成美丽的风景线～,
JDDYXGRnj1im3zBw,Non-CB,,,,,KS9WZMasg6GsgVOd,Tur_rMJBHRQ-XalG,514.0,0.0,原来是你在吼啊,l1rx0P6kme8nNIpf
SzOE--OLvygxrpbi,Non-CB,,,,,pn5BqNQmpnEqT9e4,zuA0jPINOF85jrfY,5.0,0.0,是这样的,Bb8TR6PQZROHeAWr
EDH9ZvBnrKgEnfRe,CB,Explicit,No,Individual,,BUnV2BJDklXXJng4,1VUdIkWydmDy8C3x,14.0,0.0,对不起我不应该因为你的吐槽好奇去搜的呕,
XGJzR0zpOsbyN-W5,CB,Explicit,No,Individual,,0_R00NmqiJcg855R,O2GHD7EQQUxw-AnL,146.0,4.0,没得艾滋病可惜了,
euqrNgN1NcKnuX3j,CB,Explicit,No,Group,Racism,IOS_YxtqjdExj2-q,WjzcloKjw_frfAkQ,278.0,3.0,最离谱的是棒子竟然连大东北的炕都申遗了！！！棒子真的是啥都不放过……,
ZaTDTan6k8eKEZmq,Non-CB,,,,,1WgUJjcbcZJDMvTH,_2Zmc3hoEfOBbdE1,39.0,6.0,杨思敏的金瓶梅，他演的武松吧,
TVdyRuqKG_NSO4Vv,Non-CB,,,,,eESXfzGKOIjEo-WO,7GJqfiBuUgjrGB5Q,1740.0,5.0,试用期一到就裁掉，这是个严重的话题,
U_CtRLyij-5ahmLH,Non-CB,,,,,Kzdd4Wo29d9bYuLJ,WjdVKfuTowCl0OdQ,50.0,2.0,可耻可恨，吾辈自强！,
QLu0B-e6tcnXD5vb,Non-CB,,,,,3WzSuNvjNntrwJKp,y3_FixE9fwbQTzWl,17.0,0.0,我觉得拍的很贴近我们的现实生活,
PTArG43j6bMO1oO2,Non-CB,,,,,v5LniudiX8i1rfuT,T-AxOMus8TjUjF4U,1892.0,0.0,跟金牌没关系，练练武术出国后挨揍少,Bh1PN7RK9QMIG3lI
RGX7NIm5r0jN2x7b,Non-CB,,,,,TsqQBe-yzRLB_WUF,ZwXRyAC0f1jwppl5,135.0,0.0,小丑这部电影是不错滴,nY16t3TBja2ZWqP_
